action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,matchup,opponent,shot_id
19,4,114,20500916,34.0443,-3,0,-118.2728,10,2,0,19,20,0,1.0,1,4,4,1,437,55,2,9150
27,4,120,20500916,34.0443,-5,0,-118.2748,9,2,0,19,2,0,1.0,1,4,4,1,437,55,2,9151
35,3,159,20500916,33.8573,-120,187,-118.3898,4,2,0,19,52,22,1.0,1,6,2,3,437,55,2,9152
19,4,163,20500916,34.0473,0,-3,-118.2698,4,2,0,19,12,0,1.0,1,4,4,1,437,55,2,9153
35,3,180,20500916,33.9353,213,109,-118.0568,2,2,0,19,26,23,1.0,2,1,5,5,437,55,2,9154
35,3,183,20500916,33.7563,-25,288,-118.2948,1,2,0,19,38,28,0.0,2,4,5,5,437,55,2,9155
35,3,188,20500916,33.9493,161,95,-118.1088,1,2,0,19,0,18,0.0,1,5,2,3,437,55,2,9156
35,3,199,20500916,33.9783,146,66,-118.1238,0,2,0,19,0,16,0.0,1,5,2,3,437,55,2,9157
35,3,220,20500916,33.9123,85,132,-118.1848,10,3,0,19,2,15,0.0,1,5,2,4,437,55,2,9158
35,3,238,20500916,33.9673,148,77,-118.1218,7,3,0,19,21,16,,1,5,2,3,437,55,2,9159
35,3,260,20500916,33.9213,52,123,-118.2178,5,3,0,19,6,13,0.0,1,4,7,4,437,55,2,9160
35,3,276,20500916,33.9953,47,49,-118.2228,3,3,0,19,5,6,0.0,1,4,7,1,437,55,2,9161
35,3,287,20500916,33.8753,192,169,-118.0778,1,3,0,19,31,25,0.0,2,1,5,5,437,55,2,9162
35,3,317,20500916,33.9493,-18,95,-118.2878,11,4,0,19,1,9,0.0,1,4,7,4,437,55,2,9163
35,3,347,20500916,33.9573,121,87,-118.1488,8,4,0,19,24,14,0.0,1,5,2,4,437,55,2,9164
27,4,356,20500916,34.0293,-2,15,-118.2718,7,4,0,19,18,1,,1,4,4,1,437,55,2,9165
27,4,359,20500916,34.0343,-6,10,-118.2758,6,4,0,19,45,1,1.0,1,4,4,1,437,55,2,9166
53,3,371,20500916,34.0503,138,-6,-118.1318,5,4,0,19,8,13,1.0,1,5,2,4,437,55,2,9167
35,3,376,20500916,33.8653,164,179,-118.1058,3,4,0,19,45,24,0.0,2,1,5,5,437,55,2,9168
21,1,379,20500916,34.0373,-11,7,-118.2808,3,4,0,19,27,1,1.0,1,4,4,1,437,55,2,9169
35,3,386,20500916,33.9493,148,95,-118.1218,2,4,0,19,52,17,0.0,1,5,2,3,437,55,2,9170
35,3,388,20500916,33.9573,126,87,-118.1438,2,4,0,19,29,15,1.0,1,5,2,4,437,55,2,9171
35,3,45,20500930,33.9093,-148,135,-118.4178,6,1,0,19,21,20,,1,6,2,3,1195,49,17,9172
35,3,66,20500930,33.9213,182,123,-118.0878,4,1,0,19,34,21,0.0,1,5,2,3,1195,49,17,9173
35,3,99,20500930,33.8193,0,225,-118.2698,1,1,0,19,50,22,0.0,1,4,2,3,1195,49,17,9174
35,3,106,20500930,33.9073,-118,137,-118.3878,1,1,0,19,17,18,0.0,1,6,2,3,1195,49,17,9175
19,4,109,20500930,34.0443,0,0,-118.2698,0,1,0,19,56,0,0.0,1,4,4,1,1195,49,17,9176
35,3,126,20500930,33.8703,189,174,-118.0808,11,2,0,19,28,25,,2,1,5,5,1195,49,17,9177
35,3,132,20500930,33.8753,199,169,-118.0708,10,2,0,19,50,26,1.0,2,1,5,5,1195,49,17,9178
35,3,137,20500930,33.8243,-159,220,-118.4288,10,2,0,19,18,27,,2,6,5,5,1195,49,17,9179
35,3,152,20500930,33.8423,161,202,-118.1088,8,2,0,19,25,25,0.0,2,1,5,5,1195,49,17,9180
35,3,185,20500930,33.8783,49,166,-118.2208,5,2,0,19,27,17,0.0,1,4,2,3,1195,49,17,9181
35,3,192,20500930,33.9243,151,120,-118.1188,4,2,0,19,45,19,0.0,1,1,2,3,1195,49,17,9182
46,1,196,20500930,34.0443,0,0,-118.2698,4,2,0,19,16,0,1.0,1,4,4,1,1195,49,17,9183
7,4,198,20500930,34.0443,0,0,-118.2698,3,2,0,19,44,0,1.0,1,4,4,1,1195,49,17,9184
35,3,206,20500930,33.9123,-182,132,-118.4518,3,2,0,19,8,22,,1,3,2,3,1195,49,17,9185
35,3,233,20500930,33.7873,11,257,-118.2588,0,2,0,19,36,25,0.0,2,4,5,5,1195,49,17,9186
35,3,237,20500930,33.7733,8,271,-118.2618,0,2,0,19,0,27,0.0,2,4,5,5,1195,49,17,9187
35,3,261,20500930,34.0373,-87,7,-118.3568,9,3,0,19,0,8,1.0,1,3,2,4,1195,49,17,9188
35,3,300,20500930,33.7923,87,252,-118.1828,5,3,0,19,9,26,0.0,2,1,5,5,1195,49,17,9189
19,4,336,20500930,34.0443,0,0,-118.2698,2,3,0,19,2,0,0.0,1,4,4,1,1195,49,17,9190
35,3,344,20500930,34.0163,-51,28,-118.3208,1,3,0,19,35,5,0.0,1,4,7,1,1195,49,17,9191
19,4,347,20500930,34.0443,0,0,-118.2698,1,3,0,19,24,0,0.0,1,4,4,1,1195,49,17,9192
35,3,356,20500930,33.8883,210,156,-118.0598,0,3,0,19,1,26,0.0,2,1,5,5,1195,49,17,9193
27,4,411,20500930,34.0443,0,0,-118.2698,5,4,0,19,36,0,1.0,1,4,4,1,1195,49,17,9194
35,3,431,20500930,33.8373,-181,207,-118.4508,3,4,0,19,57,27,0.0,2,6,5,5,1195,49,17,9195
56,1,433,20500930,34.0443,0,0,-118.2698,3,4,0,19,47,0,,1,4,4,1,1195,49,17,9196
35,3,444,20500930,33.8663,202,178,-118.0678,2,4,0,19,19,26,0.0,2,1,5,5,1195,49,17,9197
35,3,486,20500930,33.9193,230,125,-118.0398,0,4,0,19,36,26,0.0,2,1,5,5,1195,49,17,9198
35,3,488,20500930,34.0223,228,22,-118.0418,0,4,0,19,33,22,0.0,2,5,1,5,1195,49,17,9199
35,3,494,20500930,33.8613,179,183,-118.0908,0,4,0,19,22,25,0.0,2,1,5,5,1195,49,17,9200
35,3,16,20500948,33.8803,113,164,-118.1568,10,1,0,19,12,19,,1,1,2,3,787,19,33,9201
35,3,25,20500948,33.9353,197,109,-118.0728,8,1,0,19,29,22,0.0,1,5,2,3,787,19,33,9202
35,3,27,20500948,33.9063,169,138,-118.1008,8,1,0,19,25,21,0.0,1,1,2,3,787,19,33,9203
21,1,67,20500948,34.0443,0,0,-118.2698,3,1,0,19,36,0,1.0,1,4,4,1,787,19,33,9204
35,3,79,20500948,33.7943,-57,250,-118.3268,2,1,0,19,41,25,0.0,2,4,5,5,787,19,33,9205
35,3,88,20500948,34.0033,-99,41,-118.3688,1,1,0,19,32,10,0.0,1,3,2,4,787,19,33,9206
35,3,149,20500948,33.8703,130,174,-118.1398,6,2,0,19,41,21,0.0,1,1,2,3,787,19,33,9207
35,3,176,20500948,34.0343,235,10,-118.0348,4,2,0,19,28,23,1.0,2,5,1,5,787,19,33,9208
35,3,186,20500948,33.8203,131,224,-118.1388,3,2,0,19,46,25,,2,1,5,5,787,19,33,9209
53,3,198,20500948,34.0413,110,3,-118.1598,2,2,0,19,49,11,,1,5,2,4,787,19,33,9210
7,4,207,20500948,34.0443,0,0,-118.2698,1,2,0,19,25,0,1.0,1,4,4,1,787,19,33,9211
35,3,219,20500948,33.9983,-66,46,-118.3358,0,2,0,19,0,8,,1,3,7,4,787,19,33,9212
35,3,232,20500948,33.8933,15,151,-118.2548,10,3,0,19,43,15,1.0,1,4,2,4,787,19,33,9213
35,3,240,20500948,34.0193,213,25,-118.0568,9,3,0,19,25,21,,1,5,2,3,787,19,33,9214
35,3,246,20500948,33.8603,-16,184,-118.2858,8,3,0,19,16,18,1.0,1,4,2,3,787,19,33,9215
35,3,248,20500948,33.9753,64,69,-118.2058,7,3,0,19,43,9,0.0,1,5,7,4,787,19,33,9216
35,3,291,20500948,33.7893,-61,255,-118.3308,2,3,0,19,46,26,0.0,2,4,5,5,787,19,33,9217
53,3,300,20500948,34.0373,-171,7,-118.4408,1,3,0,19,18,17,1.0,1,3,2,3,787,19,33,9218
35,3,322,20500948,34.0473,-195,-3,-118.4648,11,4,0,19,43,19,0.0,1,3,2,3,787,19,33,9219
53,3,333,20500948,33.9403,120,104,-118.1498,9,4,0,19,51,15,1.0,1,5,2,4,787,19,33,9220
35,3,336,20500948,33.9163,-181,128,-118.4508,9,4,0,19,34,22,0.0,1,3,2,3,787,19,33,9221
35,3,359,20500948,33.9503,11,94,-118.2588,7,4,0,19,25,9,0.0,1,4,7,4,787,19,33,9222
35,3,378,20500948,33.9953,230,49,-118.0398,5,4,0,19,51,23,1.0,2,5,1,5,787,19,33,9223
35,3,389,20500948,33.8933,222,151,-118.0478,4,4,0,19,20,26,0.0,2,1,5,5,787,19,33,9224
35,3,411,20500948,34.0453,-149,-1,-118.4188,2,4,0,19,0,14,0.0,1,3,2,4,787,19,33,9225
27,4,413,20500948,34.0443,0,0,-118.2698,1,4,0,19,55,0,0.0,1,4,4,1,787,19,33,9226
35,3,418,20500948,33.8173,156,227,-118.1138,1,4,0,19,30,27,1.0,2,1,5,5,787,19,33,9227
35,3,420,20500948,33.7813,-77,263,-118.3468,1,4,0,19,1,27,1.0,2,4,5,5,787,19,33,9228
28,3,14,20500959,33.8703,24,174,-118.2458,10,1,0,19,10,17,1.0,1,4,2,3,1499,58,27,9229
35,3,17,20500959,33.8803,-100,164,-118.3698,9,1,0,19,38,19,0.0,1,6,2,3,1499,58,27,9230
35,3,21,20500959,34.0093,-130,35,-118.3998,9,1,0,19,8,13,0.0,1,3,2,4,1499,58,27,9231
35,3,35,20500959,33.8023,151,242,-118.1188,6,1,0,19,52,28,0.0,2,1,5,5,1499,58,27,9232
7,4,85,20500959,34.0443,0,0,-118.2698,0,1,0,19,58,0,1.0,1,4,4,1,1499,58,27,9233
35,3,159,20500959,33.8993,38,145,-118.2318,3,2,0,19,55,14,0.0,1,4,2,4,1499,58,27,9234
35,3,176,20500959,34.0183,153,26,-118.1168,2,2,0,19,23,15,0.0,1,5,2,4,1499,58,27,9235
35,3,182,20500959,33.9633,123,81,-118.1468,1,2,0,19,21,14,0.0,1,5,2,4,1499,58,27,9236
39,3,188,20500959,33.9733,31,71,-118.2388,0,2,0,19,42,7,1.0,1,4,7,1,1499,58,27,9237
35,3,204,20500959,33.9493,-36,95,-118.3058,10,3,0,19,29,10,0.0,1,4,7,4,1499,58,27,9238
55,3,207,20500959,33.9953,28,49,-118.2418,10,3,0,19,9,5,1.0,1,4,7,1,1499,58,27,9239
34,1,211,20500959,34.0443,0,0,-118.2698,9,3,0,19,53,0,,1,4,4,1,1499,58,27,9240
35,3,214,20500959,33.9423,-66,102,-118.3358,9,3,0,19,8,12,,1,3,7,4,1499,58,27,9241
35,3,217,20500959,33.9963,94,48,-118.1758,8,3,0,19,34,10,0.0,1,5,2,4,1499,58,27,9242
27,4,228,20500959,34.0443,0,0,-118.2698,6,3,0,19,12,0,1.0,1,4,4,1,1499,58,27,9243
35,3,268,20500959,33.8893,87,155,-118.1828,1,3,0,19,25,17,,1,1,2,3,1499,58,27,9244
35,3,293,20500959,34.0273,248,17,-118.0218,11,4,0,19,13,24,0.0,2,5,1,5,1499,58,27,9245
28,3,304,20500959,34.0423,151,2,-118.1188,9,4,0,19,57,15,1.0,1,5,2,4,1499,58,27,9246
28,3,317,20500959,33.9733,92,71,-118.1778,8,4,0,19,8,11,1.0,1,5,2,4,1499,58,27,9247
35,3,323,20500959,33.9013,172,143,-118.0978,7,4,0,19,35,22,0.0,1,1,2,3,1499,58,27,9248
35,3,348,20500959,33.7993,115,245,-118.1548,5,4,0,19,4,27,,2,1,5,5,1499,58,27,9249
28,3,360,20500959,33.8453,-97,199,-118.3668,3,4,0,19,46,22,,1,6,2,3,1499,58,27,9250
35,3,377,20500959,33.9983,176,46,-118.0938,2,4,0,19,12,18,0.0,1,5,2,3,1499,58,27,9251
7,4,391,20500959,34.0443,0,0,-118.2698,0,4,0,19,34,0,1.0,1,4,4,1,1499,58,27,9252
7,4,398,20500959,34.0443,0,0,-118.2698,0,4,0,19,6,0,1.0,1,4,4,1,1499,58,27,9253
53,3,24,20500968,34.0083,-179,36,-118.4488,9,1,0,19,11,18,0.0,1,3,2,3,963,1,10,9254
35,3,58,20500968,33.9143,125,130,-118.1448,4,1,0,19,19,18,,1,1,2,3,963,1,10,9255
7,4,72,20500968,34.0443,0,0,-118.2698,3,1,0,19,4,0,0.0,1,4,4,1,963,1,10,9256
35,3,74,20500968,34.0493,-177,-5,-118.4468,2,1,0,19,59,17,1.0,1,3,2,3,963,1,10,9257
28,3,77,20500968,33.9933,-154,51,-118.4238,2,1,0,19,29,16,,1,3,2,3,963,1,10,9258
35,3,83,20500968,33.9403,126,104,-118.1438,1,1,0,19,27,16,1.0,1,1,2,3,963,1,10,9259
35,3,88,20500968,33.8383,209,206,-118.0608,0,1,0,19,4,29,0.0,2,1,5,5,963,1,10,9260
53,3,113,20500968,34.0393,-166,5,-118.4358,9,2,0,19,30,16,0.0,1,3,2,3,963,1,10,9261
35,3,159,20500968,33.8113,148,233,-118.1218,3,2,0,19,51,27,0.0,2,1,5,5,963,1,10,9262
35,3,187,20500968,33.8253,-143,219,-118.4128,1,2,0,19,9,26,,2,6,5,5,963,1,10,9263
35,3,190,20500968,33.8073,154,237,-118.1158,0,2,0,19,34,28,1.0,2,1,5,5,963,1,10,9264
35,3,208,20500968,33.9243,159,120,-118.1108,11,3,0,19,13,19,0.0,1,1,2,3,963,1,10,9265
28,3,240,20500968,33.8143,121,230,-118.1488,7,3,0,19,36,25,,2,1,5,5,963,1,10,9266
28,3,283,20500968,34.0453,156,-1,-118.1138,3,3,0,19,32,15,0.0,1,5,2,4,963,1,10,9267
35,3,293,20500968,34.0423,133,2,-118.1368,2,3,0,19,52,13,1.0,1,5,2,4,963,1,10,9268
35,3,312,20500968,34.0443,158,0,-118.1118,0,3,0,19,26,15,,1,5,2,4,963,1,10,9269
35,3,314,20500968,33.4113,-163,633,-118.4328,0,3,0,19,0,65,0.0,2,2,3,2,963,1,10,9270
35,3,334,20500968,33.9043,-135,140,-118.4048,9,4,0,19,59,19,1.0,1,6,2,3,963,1,10,9271
35,3,339,20500968,33.9123,151,132,-118.1188,9,4,0,19,20,20,,1,1,2,3,963,1,10,9272
38,4,350,20500968,34.0443,0,0,-118.2698,8,4,0,19,20,0,1.0,1,4,4,1,963,1,10,9273
35,3,358,20500968,33.8653,-28,179,-118.2978,6,4,0,19,59,18,0.0,1,4,2,3,963,1,10,9274
35,3,377,20500968,33.9193,213,125,-118.0568,4,4,0,19,31,24,0.0,2,1,5,5,963,1,10,9275
7,4,403,20500968,34.0443,0,0,-118.2698,1,4,0,19,21,0,,1,4,4,1,963,1,10,9276
35,3,417,20500968,33.7923,-197,252,-118.4668,0,4,0,19,2,31,0.0,2,6,5,5,963,1,10,9277
35,3,2,20500981,33.9113,92,133,-118.1778,11,1,0,19,43,16,0.0,1,1,2,3,1129,47,31,9278
28,3,19,20500981,33.9533,-177,91,-118.4468,8,1,0,19,29,19,1.0,1,3,2,3,1129,47,31,9279
35,3,29,20500981,33.8803,-154,164,-118.4238,7,1,0,19,2,22,1.0,1,6,2,3,1129,47,31,9280
35,3,50,20500981,34.0293,159,15,-118.1108,3,1,0,19,58,15,0.0,1,5,2,4,1129,47,31,9281
19,4,73,20500981,34.0503,-3,-6,-118.2728,1,1,0,19,42,0,1.0,1,4,4,1,1129,47,31,9282
35,3,83,20500981,33.9523,149,92,-118.1208,0,1,0,19,40,17,1.0,1,5,2,3,1129,47,31,9283
35,3,88,20500981,33.9633,161,81,-118.1088,0,1,0,19,3,18,1.0,1,5,2,3,1129,47,31,9284
35,3,103,20500981,34.0213,144,23,-118.1258,10,2,0,19,11,14,1.0,1,5,2,4,1129,47,31,9285
35,3,152,20500981,33.9323,-192,112,-118.4618,5,2,0,19,24,22,1.0,1,3,2,3,1129,47,31,9286
35,3,173,20500981,33.9453,161,99,-118.1088,3,2,0,19,37,18,0.0,1,5,2,3,1129,47,31,9287
35,3,187,20500981,34.0783,176,-34,-118.0938,2,2,0,19,37,17,1.0,1,5,2,3,1129,47,31,9288
35,3,190,20500981,33.8483,-149,196,-118.4188,2,2,0,19,7,24,0.0,2,6,5,5,1129,47,31,9289
35,3,218,20500981,33.9493,176,95,-118.0938,0,2,0,19,43,20,,1,5,2,3,1129,47,31,9290
35,3,221,20500981,34.0043,189,40,-118.0808,0,2,0,19,3,19,0.0,1,5,2,3,1129,47,31,9291
35,3,227,20500981,34.0553,-225,-11,-118.4948,0,2,0,19,0,22,1.0,2,3,6,5,1129,47,31,9292
53,3,233,20500981,34.0753,200,-31,-118.0698,11,3,0,19,8,20,0.0,1,5,2,3,1129,47,31,9293
27,4,247,20500981,34.0423,-16,2,-118.2858,9,3,0,19,6,1,0.0,1,4,4,1,1129,47,31,9294
35,3,253,20500981,34.0673,-204,-23,-118.4738,8,3,0,19,37,20,0.0,1,3,2,3,1129,47,31,9295
35,3,268,20500981,34.0703,164,-26,-118.1058,6,3,0,19,8,16,0.0,1,5,2,3,1129,47,31,9296
35,3,283,20500981,34.0733,-199,-29,-118.4688,4,3,0,19,52,20,1.0,1,3,2,3,1129,47,31,9297
35,3,320,20500981,33.8803,-85,164,-118.3548,1,3,0,19,56,18,0.0,1,6,2,3,1129,47,31,9298
35,3,328,20500981,33.8193,92,225,-118.1778,1,3,0,19,16,24,,2,1,5,5,1129,47,31,9299
19,4,348,20500981,34.0493,-2,-5,-118.2718,11,4,0,19,42,0,1.0,1,4,4,1,1129,47,31,9300
55,3,358,20500981,34.0293,-94,15,-118.3638,10,4,0,19,12,9,1.0,1,3,2,4,1129,47,31,9301
53,3,370,20500981,34.0833,-168,-39,-118.4378,9,4,0,19,1,17,0.0,1,3,2,3,1129,47,31,9302
35,3,372,20500981,34.0723,-176,-28,-118.4458,8,4,0,19,50,17,,1,3,2,3,1129,47,31,9303
19,4,375,20500981,34.0493,3,-5,-118.2668,8,4,0,19,19,0,0.0,1,4,4,1,1129,47,31,9304
35,3,398,20500981,33.8383,-11,206,-118.2808,6,4,0,19,4,20,1.0,1,4,2,3,1129,47,31,9305
35,3,410,20500981,33.9063,117,138,-118.1528,3,4,0,19,52,18,0.0,1,1,2,3,1129,47,31,9306
35,3,420,20500981,34.0493,-212,-5,-118.4818,2,4,0,19,55,21,0.0,1,3,2,3,1129,47,31,9307
35,3,433,20500981,33.9623,164,82,-118.1058,1,4,0,19,33,18,1.0,1,5,2,3,1129,47,31,9308
53,3,436,20500981,34.0703,202,-26,-118.0678,0,4,0,19,57,20,0.0,1,5,2,3,1129,47,31,9309
35,3,464,20500981,33.8353,-227,209,-118.4968,0,4,0,19,0,30,,2,6,5,5,1129,47,31,9310
35,3,7,20500988,33.9443,-154,100,-118.4238,11,1,0,19,1,18,,1,3,2,3,979,14,28,9311
35,3,16,20500988,33.9983,184,46,-118.0858,9,1,0,19,39,18,0.0,1,5,2,3,979,14,28,9312
35,3,19,20500988,33.9323,44,112,-118.2258,9,1,0,19,18,12,0.0,1,4,7,4,979,14,28,9313
35,3,21,20500988,33.9723,-148,72,-118.4178,9,1,0,19,15,16,,1,3,2,3,979,14,28,9314
7,4,30,20500988,34.0443,8,0,-118.2618,8,1,0,19,17,0,,1,4,4,1,979,14,28,9315
35,3,32,20500988,33.8803,54,164,-118.2158,7,1,0,19,37,17,1.0,1,1,2,3,979,14,28,9316
55,3,50,20500988,33.9763,-102,68,-118.3718,5,1,0,19,21,12,1.0,1,3,2,4,979,14,28,9317
35,3,62,20500988,33.9993,0,45,-118.2698,4,1,0,19,41,4,1.0,1,4,7,1,979,14,28,9318
19,4,74,20500988,34.0423,23,2,-118.2468,2,1,0,19,48,2,0.0,1,4,4,1,979,14,28,9319
35,3,100,20500988,33.9353,197,109,-118.0728,0,1,0,19,44,22,1.0,1,5,2,3,979,14,28,9320
35,3,102,20500988,33.8323,156,212,-118.1138,0,1,0,19,34,26,0.0,2,1,5,5,979,14,28,9321
35,3,111,20500988,33.9443,-5,100,-118.2748,0,1,0,19,17,10,1.0,1,4,7,4,979,14,28,9322
35,3,167,20500988,33.8403,156,204,-118.1138,6,2,0,19,45,25,0.0,2,1,5,5,979,14,28,9323
35,3,177,20500988,33.9243,161,120,-118.1088,5,2,0,19,48,20,0.0,1,1,2,3,979,14,28,9324
19,4,182,20500988,34.0293,-21,15,-118.2908,5,2,0,19,14,2,,1,4,4,1,979,14,28,9325
35,3,214,20500988,33.8933,200,151,-118.0698,2,2,0,19,22,25,0.0,2,1,5,5,979,14,28,9326
21,1,216,20500988,34.0393,-15,5,-118.2848,2,2,0,19,8,1,0.0,1,4,4,1,979,14,28,9327
28,3,222,20500988,33.9753,-159,69,-118.4288,1,2,0,19,40,17,,1,3,2,3,979,14,28,9328
19,4,228,20500988,34.0393,20,5,-118.2498,1,2,0,19,11,2,,1,4,4,1,979,14,28,9329
35,3,242,20500988,33.8603,172,184,-118.0978,0,2,0,19,23,25,0.0,2,1,5,5,979,14,28,9330
28,3,261,20500988,33.9303,-184,114,-118.4538,10,3,0,19,18,21,1.0,1,3,2,3,979,14,28,9331
34,1,265,20500988,34.0493,1,-5,-118.2688,9,3,0,19,35,0,,1,4,4,1,979,14,28,9332
35,3,272,20500988,33.8223,-130,222,-118.3998,8,3,0,19,31,25,0.0,2,6,5,5,979,14,28,9333
35,3,281,20500988,34.0063,-164,38,-118.4338,7,3,0,19,52,16,0.0,1,3,2,3,979,14,28,9334
35,3,288,20500988,33.9803,-57,64,-118.3268,7,3,0,19,22,8,1.0,1,3,7,4,979,14,28,9335
35,3,291,20500988,33.9863,164,58,-118.1058,6,3,0,19,47,17,0.0,1,5,2,3,979,14,28,9336
19,4,296,20500988,34.0373,-5,7,-118.2748,6,3,0,19,15,0,,1,4,4,1,979,14,28,9337
19,4,303,20500988,34.0393,-15,5,-118.2848,5,3,0,19,38,1,0.0,1,4,4,1,979,14,28,9338
53,3,331,20500988,33.9043,-105,140,-118.3748,3,3,0,19,8,17,1.0,1,6,2,3,979,14,28,9339
28,3,373,20500988,34.0213,177,23,-118.0928,10,4,0,19,44,17,1.0,1,5,2,3,979,14,28,9340
35,3,385,20500988,33.9633,-145,81,-118.4148,9,4,0,19,9,16,1.0,1,3,2,3,979,14,28,9341
35,3,393,20500988,33.9783,161,66,-118.1088,8,4,0,19,25,17,0.0,1,5,2,3,979,14,28,9342
35,3,401,20500988,34.0313,189,13,-118.0808,7,4,0,19,29,18,0.0,1,5,2,3,979,14,28,9343
28,3,408,20500988,33.8433,0,201,-118.2698,6,4,0,19,35,20,1.0,1,4,2,3,979,14,28,9344
19,4,411,20500988,34.0343,15,10,-118.2548,5,4,0,19,56,1,0.0,1,4,4,1,979,14,28,9345
35,3,433,20500988,33.9373,156,107,-118.1138,3,4,0,19,51,18,1.0,1,5,2,3,979,14,28,9346
35,3,442,20500988,33.8833,146,161,-118.1238,2,4,0,19,15,21,1.0,1,1,2,3,979,14,28,9347
35,3,446,20500988,33.9123,-172,132,-118.4418,1,4,0,19,46,21,0.0,1,6,2,3,979,14,28,9348
7,4,452,20500988,34.0313,-10,13,-118.2798,1,4,0,19,20,1,1.0,1,4,4,1,979,14,28,9349
38,4,27,20501010,34.0443,0,0,-118.2698,8,1,0,19,5,0,1.0,1,4,4,1,1107,68,33,9350
7,4,39,20501010,34.0443,0,0,-118.2698,6,1,0,19,1,0,1.0,1,4,4,1,1107,68,33,9351
39,3,67,20501010,33.9983,-36,46,-118.3058,2,1,0,19,12,5,1.0,1,4,7,1,1107,68,33,9352
39,3,76,20501010,33.9213,26,123,-118.2438,1,1,0,19,20,12,,1,4,7,4,1107,68,33,9353
39,3,90,20501010,34.0523,181,-8,-118.0888,0,1,0,19,4,18,1.0,1,5,2,3,1107,68,33,9354
35,3,107,20501010,34.0493,-179,-5,-118.4488,10,2,0,19,46,17,,1,3,2,3,1107,68,33,9355
19,4,172,20501010,34.0443,0,0,-118.2698,4,2,0,19,38,0,,1,4,4,1,1107,68,33,9356
35,3,203,20501010,33.8893,5,155,-118.2648,2,2,0,19,15,15,0.0,1,4,2,4,1107,68,33,9357
19,4,210,20501010,34.0443,0,0,-118.2698,1,2,0,19,12,0,0.0,1,4,4,1,1107,68,33,9358
35,3,233,20501010,33.9323,230,112,-118.0398,0,2,0,19,1,25,1.0,2,1,5,5,1107,68,33,9359
35,3,259,20501010,33.8633,182,181,-118.0878,8,3,0,19,43,25,1.0,2,1,5,5,1107,68,33,9360
35,3,266,20501010,33.9703,236,74,-118.0338,7,3,0,19,41,24,0.0,2,5,1,5,1107,68,33,9361
39,3,288,20501010,33.9703,-23,74,-118.2928,4,3,0,19,40,7,,1,4,7,1,1107,68,33,9362
35,3,411,20501010,33.9523,44,92,-118.2258,5,4,0,19,45,10,0.0,1,4,7,4,1107,68,33,9363
19,4,425,20501010,34.0443,0,0,-118.2698,4,4,0,19,12,0,,1,4,4,1,1107,68,33,9364
35,3,436,20501010,33.8703,-117,174,-118.3868,2,4,0,19,59,20,1.0,1,6,2,3,1107,68,33,9365
19,4,438,20501010,34.0443,0,0,-118.2698,2,4,0,19,28,0,,1,4,4,1,1107,68,33,9366
35,3,448,20501010,33.9193,66,125,-118.2038,1,4,0,19,24,14,0.0,1,4,7,4,1107,68,33,9367
7,4,456,20501010,34.0443,0,0,-118.2698,0,4,0,19,42,0,0.0,1,4,4,1,1107,68,33,9368
35,3,458,20501010,34.0063,-156,38,-118.4258,0,4,0,19,40,16,1.0,1,3,2,3,1107,68,33,9369
35,3,27,20501026,33.7963,-103,248,-118.3728,9,1,0,19,37,26,1.0,2,6,5,5,427,36,18,9370
35,3,29,20501026,33.8323,-168,212,-118.4378,9,1,0,19,8,27,1.0,2,6,5,5,427,36,18,9371
35,3,32,20501026,33.9903,11,54,-118.2588,8,1,0,19,36,5,0.0,1,4,7,1,427,36,18,9372
35,3,50,20501026,33.8303,140,214,-118.1298,7,1,0,19,14,25,1.0,2,1,5,5,427,36,18,9373
35,3,72,20501026,33.7843,13,260,-118.2568,4,1,0,19,23,26,0.0,2,4,5,5,427,36,18,9374
35,3,85,20501026,33.8303,-125,214,-118.3948,2,1,0,19,58,24,1.0,2,6,5,5,427,36,18,9375
35,3,94,20501026,33.8483,-64,196,-118.3338,1,1,0,19,27,20,1.0,1,6,2,3,427,36,18,9376
39,3,104,20501026,33.7863,-107,258,-118.3768,0,1,0,19,43,27,1.0,2,6,5,5,427,36,18,9377
35,3,108,20501026,33.7993,95,245,-118.1748,0,1,0,19,11,26,0.0,2,1,5,5,427,36,18,9378
35,3,177,20501026,33.7963,80,248,-118.1898,5,2,0,19,50,26,0.0,2,4,5,5,427,36,18,9379
35,3,191,20501026,34.0113,-120,33,-118.3898,4,2,0,19,5,12,0.0,1,3,2,4,427,36,18,9380
28,3,205,20501026,33.9623,130,82,-118.1398,2,2,0,19,58,15,1.0,1,5,2,4,427,36,18,9381
35,3,217,20501026,33.9073,120,137,-118.1498,1,2,0,19,34,18,0.0,1,1,2,3,427,36,18,9382
7,4,220,20501026,34.0443,0,0,-118.2698,0,2,0,19,58,0,1.0,1,4,4,1,427,36,18,9383
35,3,226,20501026,33.7923,103,252,-118.1668,0,2,0,19,2,27,0.0,2,1,5,5,427,36,18,9384
35,3,233,20501026,33.9523,-56,92,-118.3258,11,3,0,19,30,10,0.0,1,3,7,4,427,36,18,9385
27,4,250,20501026,34.0443,0,0,-118.2698,9,3,0,19,16,0,1.0,1,4,4,1,427,36,18,9386
